Year,Quarter,Workplace,VacancyCount,Headline,MergedColumn
2022,3,Kumla,25,"['Brevbärare Kumla, Extrajobb', 'Brevbärare Kumla, Extrajobb', 'Timanställd personlig assistent sökes till kvinna i Kumla', 'Brevbärare Kumla, Extrajobb']",2025
2022,3,Kungsbacka,2,['Personlig assistent sökes till en äldre man i Kungsbacka'],2025
2022,3,Landskrona,62,"['Extrapersonal sökes till NA-KD', 'Extrapersonal sökes till NA-KD', 'Extrapersonal sökes till NA-KD', 'Extrapersonal sökes till NA-KD', 'Extrapersonal sökes till NA-KD']",2025
2022,3,Leksand,5,"['Brevbärare Leksand, Extrajobb', 'Brevbärare Leksand, Extrajobb']",2025
2022,3,Lidköping,5,"['Brevbärare Lidköping, Extrajobb', 'Extrajobb - Brand Merchandiser - Lidköping']",2025
2022,3,Lindesberg,15,"['Brevbärare Lindesberg, Extrajobb', 'Brevbärare Lindesberg, Extrajobb', 'Brevbärare Lindesberg, Extrajobb']",2025
2022,3,Linköping,87,"['Distributörer Linköping', 'Extra produktionasarbete i Linköping', 'Extra produktionasarbete i Linköping', 'Extra produktionasarbete i Linköping', 'Extra produktionasarbete i Linköping']",2025
2022,3,Ljungby,2,"['Extra personal sökes till industri i Markaryd', 'Apoteksassistent till Ljungby']",2025
2022,3,Ljusdal,5,"['Brevbärare Ljusdal, Extrajobb', 'Brevbärare Ljusdal, Extrajobb']",2025
2022,3,Ludvika,10,"['Brevbärare Ludvika, Extrajobb', 'Brevbärare Ludvika, Extrajobb']",2025
2022,3,Luleå,87,"['Lagermedarbetare - Luleå - Heltid', 'Lagermedarbetare - Luleå - Heltid', 'Lagermedarbetare - Luleå - Heltid', 'Distributörer, Luleå', 'Retail House söker Merchandiser extra personal!']",2025
2022,3,Lund,40,"['Vi söker Personlig assistent', 'Vi söker Personlig assistent', 'Vi söker Personlig assistent', 'Personlig assistent sökes till man i Lund. Behovsanställning', 'Student som söker extrajobb? Nu söker vi deltidspersonal för paketering til']",2025
2022,3,Malmö,97,"['Personlig assistent till man i Malmö-timvikarie', 'Brevbärare Malmö, Extrajobb', 'IT-konsult för kortare eller längre uppdrag!', 'Lagermedarbetare - Malmö Hamnen - Heltid', 'Brinner du för separatistisk ungdomsverksamhet?']",2025
2022,3,Malung-Sälen,1,['Socialsekreterare ekonomiskt bistånd'],2025
2022,3,Mariestad,9,"['Undersköterskor till Kolarebackens korttidsboende i Mariestad', 'Brevbärare Mariestad, Extrajobb']",2025
2022,3,Markaryd,2,"['Extra personal sökes till industri i Markaryd', 'Ledsagare skolskjuts']",2025
2022,3,Mjölby,1,['Utvecklande extrajobb för dig som student i rollen som jobbcoach!'],2025
2022,3,Mora,8,"['Skåpbilschaufför Mora, Extrajobb', 'Brevbärare Mora, Extrajobb', 'Brevbärare Mora, Extrajobb']",2025
2022,3,Motala,1,['Utvecklande extrajobb för dig som student i rollen som jobbcoach!'],2025
2022,3,Mullsjö,2,['Resursperson vid Mullsjö folkhögskola'],2025
2022,3,Munkedal,4,"['Personlig assistent sökes till man i Hamburgsund', 'Personlig assistent sökes till man i Hamburgsund']",2025
2022,3,Mölndal,53,"['Vi söker lärarvikarier i Mölndals stad!', 'Vi söker timvikarier till Lindome och Kållered!', 'Nu söker vi timvikarier i förskolan!', 'Skåpbilschaufför Mölndal, Extrajobb', 'Vi söker vikarier till Grundsärskolan!']",2025
2022,3,Nacka,290,"['Lagermedarbetare - Västberga - Heltid', 'Lagermedarbetare - Globen ', 'Assistent på dagtid sökes till 20-årig kille i Nacka', 'Lagermedarbetare - Länna, Skogås', 'Lagermedarbetare - Jordbro - Heltid']",2025
2022,3,Nordmaling,2,"['Personlig assistent - Nordmaling Extrajobb', 'Personlig assistent - Nordmaling']",2025
2022,3,Norrköping,69,"['Lagermedarbetare - Norrköping - Heltid', 'Administrativ tjänst på ett trevligt glasmästeri', 'Erfarna butiksplockare till Norrköping', 'Tidningsdistributörer Mjölby', 'Tidningsdistributörer Ödeshög']",2025
2022,3,Norsjö,1,"['Brevbärare Norsjö, Extrajobb']",2025
2022,3,Nyköping,13,"['Tidningsdistributörer till Nyköping', 'Receptionist till nyköping, extrajobb', 'Receptionist till nyköping, extrajobb', 'Receptionist till nyköping, extrajobb']",2025
2022,3,Nynäshamn,2,"['Inhoppare/timmis i Nynäs!', 'Inhoppare/timmis i Nynäs!']",2025
2022,3,Nässjö,4,"['Behovspersonal ', 'Barista Nässjö', 'Medarbetare Lager E-handel Nässjö']",2025
2022,3,Osby,2,"['Extrapersonal som orderplockare i Osby', 'Extra personal sökes till industri i Markaryd']",2025
2022,3,Oskarshamn,3,"['Brevbärare Oskarshamn, Extrajobb']",2025
2022,3,Partille,2,"['Personliga assistenter sökes till kvinna boende i Göteborg', 'Projektadministratör till globalt företag sökes']",2025
2022,3,Perstorp,2,"['Extra personal sökes till industri i Markaryd', 'Extra personal sökes till industri i Markaryd']",2025
2022,3,Piteå,44,"['Lagermedarbetare - Piteå - Heltid', 'Lagermedarbetare - Piteå - Heltid', 'Lagermedarbetare - Piteå - Heltid', 'Lagermedarbetare - Piteå - Heltid', 'Extrajobb skift industri']",2025
2022,3,Sandviken,2,"['Brevbärare Sandviken, Extrajobb']",2025
2022,3,Sigtuna,34,"['Lagermedarbetare - Västberga - Heltid', 'Vi söker fler personer som vill jobba på lager - Rosersberg - E-handel', 'Vi söker fler personer som vill jobba på lager - Rosersberg - E-handel', 'Vi söker fler personer som vill jobba på lager - Rosersberg - E-handel', 'Vi söker fler personer som vill jobba på lager - Rosersberg - E-handel']",2025
2022,3,Simrishamn,2,['Vi söker personlig assistent för uppdrag på Österlen'],2025
2022,3,Sjöbo,2,['Vi söker personlig assistent för uppdrag på Österlen'],2025
2022,3,Skara,1,['Butiksmedarbetare sökes till livsmedelsbutiker i Skaraborg!'],2025
2022,3,Skellefteå,7,"['Brevbärare Skellefteå, Extrajobb', 'Receptionist/administratör extra vid behov ', 'Retail House söker Merchandiser extra personal!']",2025
2022,3,Skövde,12,"['Extrajobb inom lager och industri', 'Extrajobb - Brand Merchandiser - Skövde', 'Extrasäljare, tillika sömnexpert, sökes till Skövde.']",2025
2022,3,Sollentuna,8,"['Extrajobb på lager i Sollentuna', 'Lagermedarbetare - Sollentuna - Heltid', 'Ungdomsbehandlare', 'Fitness24Seven söker en Gymvärd till Sollentuna C']",2025
2022,3,Solna,7,"['Lokalvårdare vid behov till Coors personalpool för läktarstädning', 'Lagermedarbetare - Kallhäll - Heltid', 'Lokalvårdare vid behov till Coors personalpool för läktarstädning', 'Lagermedarbetare - Solna - Heltid', 'Lagermedarbetare - Solna - Heltid']",2025
2022,3,Sorsele,3,"['Brevbärare Sorsele, Extrajobb', 'Brevbärare Sorsele, Extrajobb', 'Brevbärare Sorsele, Extrajobb']",2025
2022,3,Sotenäs,4,"['Personlig assistent sökes till man i Hamburgsund', 'Personlig assistent sökes till man i Hamburgsund']",2025
2022,3,Staffanstorp,4,"['Personlig assistent till 9-årig pojke i Staffanstorp', 'Personlig assistent till 9-årig pojke i Staffanstorp', 'Personlig assistent till 9-årig pojke i Staffanstorp']",2025
2022,3,Stenungsund,83,"['Jörlandaskolan söker slöjdlärare med inriktning trä- och metallslöjd', 'Receptionist sökes till Hogia!', 'Nösnäsgymnasiet söker yrkeslärare i karosseri- och lackeringsteknik', 'Fritidsassistent till ungdomsverksamheten', 'Stora Högaskolan F-6 söker fritidsledare']",2025
2022,3,Stockholm,727,"['Extrajobba som Kövärd i Kista', 'Arbetsledare - Lager - Bromma', 'Arbetsledare - Lager - Bromma', 'Ekonomiassistent på deltid till Falck Services', 'Lagermedarbetare - Hammarby Sjöstad - Heltid']",2025
2022,3,Storuman,4,"['Brevbärare Storuman, Extrajobb', 'Brevbärare Storuman, Extrajobb', 'Brevbärare Tärnaby, Extrajobb', 'Brevbärare Tärnaby, Extrajobb']",2025
2022,3,Strängnäs,8,"['Vi söker dig som vill arbeta extra varannan helg på Isabellagården 2', 'Distributörer till Strängnäs ', 'Vägledare till Thomasgymnasiet']",2025
2022,3,Sundbyberg,1,['Fitness24Seven söker Timvikarierande Site Responsible till Sundbyberg Ce...'],2025
2022,3,Sundsvall,20,"['Brevbärare Sundsvall, Extrajobb', 'Retail House söker Merchandiser extra personal!', 'Terminalarbetare Sundsvall, Extrajobb', 'Extrajobb som paketsorterare', 'Extraarbete kommande uppdrag i Sundsvall']",2025
2022,3,Svenljunga,10,['Lagermedarbetare till StarTrading'],2025
2022,3,Sävsjö,33,"['TopWork söker industrimedarbetare...', 'Tidningsbud Sävsjö/deltid, nattarbete', 'TopWork söker industrimedarbetare...', 'TopWork söker industrimedarbetare...', 'TopWork söker industrimedarbetare...']",2025
2022,3,Söderköping,31,"['Planeringsenheten söker timvikarier till barnomsorg och skola F-9', 'Utvecklande extrajobb för dig som student i rollen som jobbcoach!']",2025
2022,3,Södertälje,33,"['Personlig Assistent/Omtänksam vän till kille i Södertälje!', 'Studentmedarbetare till Södertälje', 'Brevbärare Södertälje, Extrajobb', 'Lagermedarbetare - Järfälla - Heltid', 'Lager och terminalarbetare på deltid']",2025
2022,3,Tanum,6,"['Personlig assistent sökes till man i Hamburgsund', 'Personlig assistent sökes till man i Hamburgsund']",2025
2022,3,Tierp,3,['Arbeta extra som montör på Atlas Copco'],2025
2022,3,Tingsryd,1,['Extrapersonal som orderplockare i Ingelstad'],2025
2022,3,Tomelilla,24,"['Vi söker personlig assistent för uppdrag på Österlen', 'Timvikarier sökes till förskola, skola och fritidshem! ', 'Behandlare till öppenvård vuxen!', 'Behandlare till öppenvård vuxen!']",2025
2022,3,Tranemo,9,"['Butiksmedarbetare sökes till livsmedelsbutiker i Gislaved!', 'Butiksmedarbetare sökes till livsmedelsbutiker i Gislaved!', 'Butiksmedarbetare sökes till livsmedelsbutiker i Gislaved!', 'Butiksmedarbetare sökes till livsmedelsbutiker i Gislaved!', 'Butiksmedarbetare sökes till livsmedelsbutiker i Gislaved!']",2025
2022,3,Tranås,1,"['Tidningsbud Tranås/deltid, nattarbete']",2025
2022,3,Trelleborg,5,['Timvikarier avfallsinsamling'],2025
2022,3,Trollhättan,25,"['Administratör inom GDPR', 'Timvikarie måltidsbiträde till Serviceförvaltningen', 'Butiksmedarbetare på heltid till bygg- och yrkesbutik i Trollhättan v.33-35', 'Brevbärare Trollhättan, extrajobb', 'Timanställda restaurangbiträden till Coor i Trollhättan']",2025
2022,3,Täby,2,"['Skåpbilschaufför Täby, Extrajobb']",2025
2022,3,Uddevalla,5,"['Brevbärare Uddevalla, Extrajobb', 'Extrajobb - Brand Merchandiser - Uddevalla']",2025
2022,3,Umeå,7,"['Retail House söker matinspiratör i västerbottens län!', 'Skåpbilschaufför Umeå, Extrajobb', 'Retail House söker matinspiratör i västerbottens län!', 'Aktivt extrajobb som chaufför  - Umeå', 'Terminalarbetare Umeå, Extrajobb']",2025
2022,3,Upplands-Bro,130,"['Medarbetare till Centrallager - Bro - Bålsta', 'Truckförare (A1) på deltid till lager i Brunna', 'Extrajobb - leverans av matkassar Kungsängen', 'Truckförare (A1) på deltid till lager i Brunna', 'Lagermedarbetare - Kungsängen - Heltid']",2025
2022,3,Uppsala,32,"['Terminalarbetare sökes till DHL i Uppsala - Extra natt', 'Arbetsledare - Uppsala', 'Skåpbilschaufför Uppsala, Extrajobb', 'Butiksmedarbetare med tidigare erfarenhet Uppsala.', 'Extrajobb - Brand Merchandiser - Uppsala']",2025
2022,3,Vaggeryd,44,"['TopWork söker industrimedarbetare...', 'Vill du jobba extra inom äldreomsorgen?', 'TopWork söker industrimedarbetare...', 'Personlig assistent till schemarad, tjänstgöringsgrad ca 70%', 'Serveringspersonal extra']",2025
2022,3,Vallentuna,1,['Extrajobb i norra Vallentuna med start omgående'],2025
2022,3,Varberg,3,"['Jobba hemifrån som kundservicemedarbetare!', 'Kursledare i spanska, höstterminen 2022']",2025
2022,3,Vetlanda,2,['Behovspersonal '],2025
2022,3,Vänersborg,6,"['Extrajobb inom logistik på terminal i Vänersborg!', 'Vi söker lagermedarbetare till ett stort företag i Trestadsområdet']",2025
2022,3,Värnamo,40,"['TopWork söker industrimedarbetare...', 'TopWork söker industrimedarbetare...', 'Brevbärare Värnamo, Extrajobb', 'TopWork söker industrimedarbetare...', 'TopWork söker industrimedarbetare...']",2025
2022,3,Västerås,54,"['Studie- och yrkesvägledare till Nybyggeskolan', 'Truckförare (A1) på deltid till lager i Brunna', 'Lastbilschaufför C, Västerås, Extrajobb', 'Terminalarbetare', 'Vill du jobba extra inom administration och reception i Västerås?']",2025
2022,3,Växjö,20,"['Extrajobb - Brand Merchandiser - Växjö', 'Brevbärare Nybro, Extrajobb', 'Timanställda lokalvårdare till Coor i Växjö med omnejd', 'Terminalarbetare Växjö, Extrajobb', 'Vi söker butikspersonal till bygg- och yrkesbutiker i Växjöområdet!']",2025
2022,3,Ystad,2,['Vi söker personlig assistent för uppdrag på Österlen'],2025
2022,3,Älmhult,1,['Extra personal sökes till industri i Markaryd'],2025
2022,3,Älvsbyn,2,"['Distributörer, Älvsbyn - vikariat']",2025
2022,3,Ängelholm,10,"['Barista Ängelholm', 'Medarbetare sökes till Boozt lager i Ängelholm - Extraarbete', 'Extratjänst Team Member - MISTER YORK Ängelholm', 'Extratjänst Team Member - MISTER YORK Ängelholm']",2025
2022,3,Örebro,107,"['Skåpbilschaufför Örebro, Extrajobb', 'Lagermedarbetare - Örebro - Heltid', 'Vi söker dig som vill jobba extra som terminalarbetare', 'Lagermedarbetare - Örebro - Heltid', 'Butikssäljare till Lyko Marieberg']",2025
2022,3,Örkelljunga,3,"['Underhållsmekaniker på deltid!', 'Underhållsmekaniker på deltid!', 'Extra personal sökes till industri i Markaryd']",2025
2022,3,Örnsköldsvik,32,"['Lagermedarbetare - Örnsköldsvik - Heltid', 'Lagermedarbetare - Lugnvik Örnsköldsvik - Heltid', 'Lagermedarbetare - Lugnvik Örnsköldsvik - Heltid', 'Lagermedarbetare - Örnsköldsvik - Heltid', 'Lagermedarbetare - Örnsköldsvik - Heltid']",2025
2022,3,Östersund,15,"['Barista Östersund', 'Extrajobb - Brand Merchandiser - Östersund', 'Personlig assistent - Östersund - deltid 50%', 'Utvecklande extrajobb som jobbcoach!', 'Brevbärare Östersund, Extrajobb']",2025
2022,3,Österåker,5,"['Skåpbilschaufför Åkersberga, Extrajobb']",2025
2022,3,Övertorneå,2,"['Distributörer, Övertorneå']",2025
2022,2,Alingsås,12,"['Bli Storesupports nya delikatessmedarbetare i Alingsås!', 'Truckförare sökes för sommarjobb i Alingsås', 'Extratjänst Team Member - MISTER YORK Alingsås', 'Extratjänst Team Member - MISTER YORK Alingsås']",2024
2022,2,Aneby,1,['Musikintresserad lärare/ lärare för fritidshem till Vireda skola '],2024
2022,2,Arvidsjaur,1,"['SYV, studieyrkesvägledare, Fridhemsskolan']",2024
2022,2,Arvika,2,"['Vill du testa på att arbeta deltid/extra i matbutik i Arvika för Storesu...', 'Vill du testa på att arbeta deltid/extra i matbutik i Arvika för Storesu...']",2024
2022,2,Askersund,1,['Sommarjobbare sökes till Hammar!'],2024
2022,2,Avesta,1,"['Brevbärare Avesta, behovsanställning']",2024
2022,2,Boden,7,"['Handledare Rusta & Matcha sommarvikariat', 'Distributörer, Boden - semestervikariat']",2024
2022,2,Bollnäs,6,"['Brevbärare Bollnäs, extrajobb', 'Brevbärare Bollnäs, extrajobb']",2024
2022,2,Borlänge,1,['Handledare Rusta och Matcha sommarvikariat'],2024
2022,2,Borås,32,"['Heltidsstudenter sökes till Cellbes genom Insitepart', 'Heltidsstudenter sökes till Cellbes genom Insitepart', 'Extrajobb inom service/administration i Borås med omnejd', 'Handledare Rusta och Matcha sommarvikariat', 'Truckförare sökes för sommarjobb i Borås']",2024
2022,2,Botkyrka,12,"['Orderplockare till kungsängen', 'Handledare Rusta och Matcha sommarvikariat till Botkyrka', 'Produktionsledare, Terapiverkstad till VO Sthlm Syd (anstalten Asptuna), vi']",2024
2022,2,Boxholm,5,['Tidningsdistributörer Boxholm'],2024
2022,2,Eksjö,2,['Behovspersonal '],2024
2022,2,Eskilstuna,201,"['EXTRAJOBB, personlig assistent - Eskilstuna', 'Vi söker dig som vill ha extrajobb på ett lager i Eskilstuna!', 'Studenter sökes för extrajobb inom lager i Eskilstuna!', 'Vi söker dig som vill ha extrajobb på ett lager i Eskilstuna!', 'Studenter sökes för extrajobb inom lager i Eskilstuna!']",2024
2022,2,Eslöv,23,"['Bli vår nya butikssäljare hos ICA, Coop och Hemköp i Eslövsområdet', 'Extrajobb för kommande uppdrag', 'Sommarjobbare till Statens Servicecenter i Eslöv', 'Extrajobb som lagermedarbetare i Eslöv', 'Extrajobb för kommande uppdrag']",2024
2022,2,Falkenberg,6,"['ÄR DU STUDENT OCH VILL ARBETA INOM INDUSTRIN I FALKENBERG, SE HIT!', 'Fartfyllt extrajobb som lagermedarbetare med containerlossning - Falkenberg', 'Fartfyllt sommarjobb på heltid som orderplockare i Falkenberg', 'Extrajobb som assistent till ung kille i Varberg']",2024
2022,2,Falköping,1,['Personlig assistent till kvinna i Herrljunga-Timvikarie'],2024
2022,2,Falun,4,"['Handledare Rusta och Matcha sommarvikariat', 'Receptionist till kund i Falun', 'Receptionist till kund i Falun', 'SERVICEPERSONAL']",2024
2022,2,Gnesta,6,['Distributörer till Sommaren i Gnesta'],2024
2022,2,Gnosjö,1,['Handledare Rusta och Matcha sommarvikariat'],2024
2022,2,Gotland,22,"['Extrajobb - Brand Merchandiser - Visby', 'Tidningsutdelare till sommaren Gotland (Natt)', 'Tidningsdistributörer Gotland', 'Tidningsutdelare på Fårö', 'Distributörer Visby']",2024
2022,2,Grums,2,"['Brevbärare Grums, behovsanställning']",2024
2022,2,Gällivare,5,"['Distributör Gällivare - semestervikariat', 'Distributörer, Gällivare - semestervikariat']",2024
2022,2,Gävle,1,['Söker du ett administrativt extrajobb och är noggrann och effektiv? Se hit!'],2024
2022,2,Göteborg,369,"['Extrajobb som montör!', 'Receptionist för sommarjobb sökes i Göteborg City', 'C-chaufför - Göteborg', 'Vill du arbeta som delikatessmedarbeare hos ICA, Coop och hemköp i Göteb...', 'Butiksmedarbetare med arbetsledaransvar - sommarvikariat']",2024
2022,2,Götene,10,"['Lagerpersonal sökes till extrajobb på Semper i Götene ', 'Lagerpersonal sökes till extrajobb på Semper i Götene ']",2024
2022,2,Habo,1,['Lagermedarebetare deltid'],2024
2022,2,Hallstahammar,3,['Betongarbetare (Extra)'],2024
2022,2,Halmstad,30,"['Långsiktigt extrajobb på Martin & Serveras lager - Halmstad', 'Lagermedarbetare - Halmstad - Heltid', 'Långsiktigt extrajobb på Martin & Serveras lager - Halmstad', 'Intresseanmälan för extraarbete, Halmstad', 'Extrajobb - Brand Merchandiser - Halmstad']",2024
2022,2,Hammarö,1,['Personlig assistent till 7-årig flicka'],2024
2022,2,Haninge,61,"['Extrapersonal till Kicks lager i Jordbro', 'Sommarjobb i Jordbro', 'Lagermedarbetare - Jordbro - Heltid', 'Extrajobba som truckförare i Jordbro!', 'Lagermedarbetare - Jordbro - Heltid']",2024
2022,2,Haparanda,6,"['Distributörer, Haparanda ', 'Distributörer, Haparanda - semestervikariat']",2024
2022,2,Heby,1,['Extrajobb som lagermedarbetare på Petbuddy - Morgongåva'],2024
2022,2,Helsingborg,22,"['Brevbärare Helsingborg, extrajobb', 'Lagermedarbetare på deltid - Helsingborg', 'Lagermedarbetare på deltid - Helsingborg', 'Sommarpersonal till kommande uppdrag', 'Extrajobb - truckförare kyllager']",2024
